file_name,flux,flux_error,signal_to_noise,merger
nonmerger_objID_510850.fits,56.911062092781066,7.543944447027196,8.0,0
merger_objID_530719.fits,65.22326428413393,8.076096555655962,8.125,1
merger_objID_555132.fits,36.236403547525406,6.019676783413417,6.0,1
nonmerger_objID_513833.fits,9.779180561900139,3.1271721524321254,3.0,0
nonmerger_objID_506480.fits,3.768837062716484,1.9423912060591857,3.0,0
merger_objID_523882.fits,14.839276108741762,3.852182786752365,4.666666666666667,1
merger_objID_522524.fits,63.76412477731705,7.985247367582242,9.0,1
merger_objID_534083.fits,79.44045866489411,8.91293974629243,9.875,1
merger_objID_544313.fits,66.1469356918335,8.133078926698756,8.25,1
nonmerger_objID_539242.fits,61.06530472755432,7.81443001057085,8.714285714285714,0
merger_objID_519708.fits,107.68997234344485,10.37737888057218,10.7,1
merger_objID_553919.fits,6.712156766802073,2.59078783081695,3.0,1
nonmerger_objID_557333.fits,5.8080964285135295,2.41002374242793,2.5,0
nonmerger_objID_509106.fits,140.64349185943604,11.85932191616565,12.727272727272727,0
merger_objID_544955.fits,583.3546389389038,24.152738927945677,24.291666666666668,1
nonmerger_objID_552981.fits,33.087912678718574,5.752210918595525,6.6,0
merger_objID_525663.fits,28.580834357738496,5.346114538619098,5.6,1
nonmerger_objID_520200.fits,123.59856118202212,11.117490133615604,11.181818181818182,0
nonmerger_objID_550020.fits,23.849197711944587,4.883566524756812,5.75,0
merger_objID_512183.fits,27.071696699857718,5.203050092105898,5.4,1
nonmerger_objID_521571.fits,46.471126163005835,6.816974857343825,7.666666666666667,0
merger_objID_551980.fits,121.98387846946719,11.044632332766463,11.0,1
merger_objID_557028.fits,59.25517742633819,7.6977395312145225,8.428571428571429,1
nonmerger_objID_532110.fits,33.70988649606704,5.806025493941027,6.6,0
nonmerger_objID_546439.fits,236.9900412750245,15.394529428104619,15.733333333333333,0
merger_objID_533793.fits,95.80825561523437,9.78817354022025,10.555555555555555,1
nonmerger_objID_518516.fits,11.480978230834012,3.3883873796656334,3.6666666666666665,0
merger_objID_511890.fits,47.08531051158905,6.862126569532651,7.833333333333333,1
nonmerger_objID_518683.fits,18.850841205120094,4.341758073377323,4.5,0
merger_objID_558068.fits,31.599108662605286,5.621310538036814,6.2,1
nonmerger_objID_552899.fits,28.855864591598515,5.371766748633709,5.6,0
merger_objID_547378.fits,140.20499164581298,11.840819886636684,12.727272727272727,1
merger_objID_508919.fits,56.33506967782976,7.505671116543458,8.0,1
merger_objID_511804.fits,38.29013068914415,6.187903508974498,6.333333333333333,1
merger_objID_534338.fits,24.193343104124075,4.91867529588131,6.0,1
merger_objID_516500.fits,48.145813145637526,6.938943510634756,8.0,1
merger_objID_518633.fits,71.18907031536104,8.437364222235292,8.875,1
nonmerger_objID_552404.fits,20.969760653972628,4.579278329809417,5.0,0
nonmerger_objID_506426.fits,121.43846902847292,11.019914847909847,11.0,0
nonmerger_objID_548796.fits,53.44261385679245,7.310671442886721,7.571428571428571,0
nonmerger_objID_528015.fits,40.58514778137208,6.370654446087495,6.666666666666667,0
merger_objID_549899.fits,96.15527210235597,9.805882490863162,10.666666666666666,1
nonmerger_objID_545700.fits,33.55813025951387,5.792941389244522,6.6,0
nonmerger_objID_524027.fits,21.586154057383542,4.646093067602564,5.25,0
merger_objID_550252.fits,37.99762534856797,6.164267931425178,6.166666666666667,1
merger_objID_541851.fits,45.05684687614442,6.712441696447703,7.5,1
merger_objID_560624.fits,89.26453160762789,9.448060301323965,9.88888888888889,1
merger_objID_547223.fits,74.9558700990677,8.657707390695952,9.25,1
merger_objID_510175.fits,42.03885818362237,6.4837403342377735,7.0,1
nonmerger_objID_507410.fits,29.803770002126697,5.459284609612797,5.8,0
nonmerger_objID_531452.fits,54.52253852844239,7.383940167709745,7.714285714285714,0
merger_objID_541982.fits,74.09302342414857,8.607736637756894,9.25,1
merger_objID_551422.fits,86.0493521642685,9.276279923654295,9.555555555555555,1
merger_objID_538985.fits,55.004402949810036,7.41649689506886,7.857142857142857,1
merger_objID_537806.fits,284.486162261963,16.86678223889585,17.75,1
nonmerger_objID_551018.fits,23.247058523297316,4.8215234116275125,5.75,0
nonmerger_objID_538383.fits,21.480785911083217,4.634738726548053,5.25,0
nonmerger_objID_528886.fits,10.164989403784281,3.1882611590839396,3.3333333333333335,0
nonmerger_objID_533538.fits,93.98823656558994,9.694756095106849,10.333333333333334,0
nonmerger_objID_544904.fits,81.54082897663118,9.029997671103386,9.0,0
merger_objID_554098.fits,57.67981956243517,7.594834694219052,8.142857142857142,1
merger_objID_539787.fits,122.67819298744202,11.076021495533091,11.090909090909092,1
merger_objID_560271.fits,29.459007177352905,5.427617667609278,5.8,1
nonmerger_objID_508762.fits,47.886760630607604,6.92002836420278,7.833333333333333,0
nonmerger_objID_549536.fits,10.703400441110134,3.271607173752162,3.3333333333333335,0
merger_objID_529677.fits,83.70991345882419,9.149313544513367,9.222222222222221,1
nonmerger_objID_535928.fits,39.95390779256822,6.3209483019639165,6.5,0
nonmerger_objID_512580.fits,67.8139703845978,8.234925678931981,8.375,0
merger_objID_518816.fits,213.15982954025273,14.599995607579267,15.214285714285714,1
nonmerger_objID_511141.fits,36.99771309614183,6.0825781473046145,6.0,0
nonmerger_objID_533317.fits,9.224515380859376,3.0371908337549356,3.0,0
merger_objID_558772.fits,9.940343734622001,3.1528351200267553,3.0,1
merger_objID_525444.fits,52.890343546867385,7.272576825618248,7.428571428571429,1
merger_objID_543539.fits,67.23402645111085,8.199637430512702,8.375,1
nonmerger_objID_553015.fits,11.175779135823252,3.3430238513356745,3.6666666666666665,0
nonmerger_objID_505772.fits,22.68967288017273,4.7633824151130355,5.5,0
nonmerger_objID_536116.fits,17.668472362756734,4.203390222770715,4.25,0
merger_objID_513256.fits,100.81886573314665,10.040861279893706,10.0,1
nonmerger_objID_520366.fits,29.879209268093113,5.466190843444562,5.8,0
nonmerger_objID_522520.fits,76.76168927192688,8.761376799008305,9.5,0
nonmerger_objID_537790.fits,36.64364690184593,6.053400921978153,6.0,0
merger_objID_547436.fits,53.31745402812958,7.301882046985076,7.571428571428571,1
nonmerger_objID_526776.fits,51.61406566381456,7.1842944626295875,7.285714285714286,0
nonmerger_objID_541334.fits,21.960341116189955,4.686188098808585,5.25,0
nonmerger_objID_521619.fits,21.41681954026222,4.627833198698329,5.25,0
nonmerger_objID_555560.fits,54.36758937835694,7.373439232889351,7.714285714285714,0
merger_objID_560511.fits,68.4348397397995,8.27254043873278,8.5,1
merger_objID_515281.fits,164.0364484786987,12.807703200668774,13.666666666666666,1
merger_objID_539565.fits,34.14295391559602,5.843198820177715,6.8,1
merger_objID_553971.fits,28.269346867203723,5.316894600803579,5.6,1
nonmerger_objID_538719.fits,98.8900714159012,9.944349827059453,10.88888888888889,0
nonmerger_objID_518962.fits,32.19288395404816,5.673878854184991,6.4,0
nonmerger_objID_508703.fits,140.80298404693607,11.866044759802891,12.727272727272727,0
nonmerger_objID_521843.fits,23.411397252082836,4.838533936792529,5.75,0
merger_objID_537802.fits,60.791797268390646,7.7970108870390975,8.571428571428571,1
nonmerger_objID_512217.fits,80.27801154136658,8.959800587970504,10.0,0
merger_objID_528369.fits,264.27442111969,16.256538970994676,16.5,1
nonmerger_objID_526156.fits,33.88381049990655,5.820991229919028,6.6,0
nonmerger_objID_544310.fits,36.2060680437088,6.017151944695013,6.0,0
merger_objID_520849.fits,126.04446454048157,11.226953590509034,11.454545454545455,1
nonmerger_objID_519286.fits,16.703966019749643,4.087050749868249,4.0,0
nonmerger_objID_552887.fits,53.95680441856385,7.345530766791524,7.571428571428571,0
merger_objID_560786.fits,23.050280079245567,4.801077130250725,5.75,1
merger_objID_558667.fits,195.76443483352665,13.99207564994292,15.0,1
nonmerger_objID_521465.fits,119.31655968666078,10.923213596596364,11.9,0
nonmerger_objID_520843.fits,48.64525940179826,6.974624695636999,8.0,0
nonmerger_objID_533211.fits,23.16687291622162,4.813199305114557,5.75,0
merger_objID_557565.fits,10.97475995898247,3.312819428054073,3.3333333333333335,1
merger_objID_557551.fits,19.15840813159943,4.377034852454569,4.75,1
merger_objID_554804.fits,90.9493072986603,9.53673623274601,10.0,1
nonmerger_objID_553538.fits,58.58080782651901,7.65381124260856,8.285714285714286,0
nonmerger_objID_557443.fits,7.334881674051285,2.7083025539045167,3.5,0
merger_objID_525423.fits,68.4919024193287,8.27598468415376,8.5,1
merger_objID_557412.fits,33.28302512049675,5.769146315036874,6.6,1
merger_objID_512399.fits,25.352936748266227,5.035180044465472,5.0,1
nonmerger_objID_506587.fits,18.6140771317482,4.314407047628014,4.5,0
nonmerger_objID_533072.fits,70.66353608608249,8.40616215552891,8.75,0
nonmerger_objID_560186.fits,4.550379036515952,2.133165458264602,2.0,0
nonmerger_objID_548426.fits,35.524113280773165,5.960212237410001,7.0,0
merger_objID_551937.fits,41.25523225784302,6.423026173413101,6.833333333333333,1
nonmerger_objID_514794.fits,19.04028578400612,4.363519592230311,4.75,0
merger_objID_527424.fits,239.71375587463385,15.482693720149221,15.933333333333334,1
nonmerger_objID_559181.fits,40.86317414402962,6.39243387540099,6.666666666666667,0
merger_objID_531608.fits,98.05169260978698,9.90210699155666,10.88888888888889,1
merger_objID_561151.fits,13.992704632878306,3.7406854071353104,4.333333333333333,1
nonmerger_objID_519256.fits,29.743137642145165,5.453730958799043,5.8,0
nonmerger_objID_505534.fits,17.27449063301087,4.156271443261684,4.25,0
nonmerger_objID_507040.fits,27.332071412801753,5.22800949403395,5.4,0
merger_objID_519780.fits,45.540249125957494,6.748391340216838,7.5,1
nonmerger_objID_548964.fits,58.68990062475204,7.660939066321248,8.285714285714286,0
nonmerger_objID_540572.fits,8.077213160395623,2.8420507209110113,4.0,0
merger_objID_551355.fits,139.86385896682742,11.826407098247833,12.636363636363637,1
merger_objID_541430.fits,10.785227674245837,3.284089333395138,3.3333333333333335,1
merger_objID_514050.fits,44.807445168495185,6.6938414714682155,7.333333333333333,1
nonmerger_objID_526731.fits,29.145682833194734,5.3986776444446765,5.8,0
merger_objID_524615.fits,140.88448472976688,11.869478160795243,12.727272727272727,1
nonmerger_objID_559322.fits,3.1484845769405365,1.774401746104718,3.0,0
nonmerger_objID_551492.fits,55.35937906026841,7.44038971001107,7.857142857142857,0
nonmerger_objID_550265.fits,25.21313444495201,5.021274825234988,5.0,0
nonmerger_objID_540250.fits,123.86687079429629,11.129551169717995,11.181818181818182,0
merger_objID_528842.fits,169.20568292140965,13.007909108113537,13.0,1
merger_objID_550253.fits,44.20031013488769,6.648346142635569,7.333333333333333,1
nonmerger_objID_545521.fits,29.272100664377216,5.410371918116564,5.8,0
merger_objID_539605.fits,67.18157309770584,8.196443026335865,8.375,1
nonmerger_objID_535722.fits,18.818612589240075,4.338045689672704,4.5,0
nonmerger_objID_509195.fits,18.376067348718646,4.2867382405642385,4.5,0
merger_objID_515854.fits,69.4196778869629,8.33185152383076,8.625,1
merger_objID_523666.fits,37.4111247062683,6.116473318465379,6.166666666666667,1
merger_objID_510146.fits,62.38307308912278,7.898297101788068,8.857142857142858,1
nonmerger_objID_504967.fits,37.47853115797042,6.121979382339345,6.166666666666667,0
nonmerger_objID_517612.fits,36.15286123275757,6.012726136657481,6.0,0
merger_objID_558789.fits,63.468936648368846,7.966744502619692,9.0,1
merger_objID_545395.fits,27.00639719963074,5.196770472011642,5.4,1
merger_objID_509546.fits,59.46543085098268,7.7113844079175085,8.428571428571429,1
merger_objID_515134.fits,76.09691545486452,8.72335650073253,9.5,1
merger_objID_557372.fits,9.765864940285683,3.125041199626928,3.0,1
nonmerger_objID_547613.fits,18.62737213492394,4.315951333758161,4.5,0
nonmerger_objID_547869.fits,136.7518279361725,11.694095276691822,12.363636363636363,0
nonmerger_objID_518036.fits,29.194001902341846,5.40315018079668,5.8,0
merger_objID_530962.fits,57.631755371093746,7.591559549081272,8.142857142857142,1
merger_objID_523480.fits,32.989556086063395,5.743655634472813,6.4,1
nonmerger_objID_554555.fits,29.43743408560753,5.425629578686819,5.8,0
nonmerger_objID_521095.fits,61.77061163663865,7.859429005353503,8.714285714285714,0
merger_objID_557662.fits,9.645324115753175,3.10569749508453,3.0,1
nonmerger_objID_535073.fits,36.008057088851935,6.000673643082585,6.0,0
merger_objID_524210.fits,8.675283621549609,2.945393782942085,4.0,1
nonmerger_objID_527145.fits,35.54336636304856,5.961826992683141,7.0,0
merger_objID_528851.fits,28.337175672054297,5.323277393038657,5.6,1
merger_objID_526948.fits,21.381868330240255,4.624056777332294,5.25,1
nonmerger_objID_515127.fits,47.33057555675507,6.879723189142,7.833333333333333,0
nonmerger_objID_511944.fits,21.503221313953397,4.637159266754742,5.25,0
merger_objID_528349.fits,38.212461061477676,6.181666390283203,6.333333333333333,1
merger_objID_537912.fits,28.812321574687964,5.367817908358819,5.6,1
merger_objID_532825.fits,53.252635147571574,7.2974416222053735,7.571428571428571,1
nonmerger_objID_525623.fits,18.238427833914763,4.2706497729665625,4.5,0
nonmerger_objID_557454.fits,1.967548855692149,1.4026998878702657,1.0,0
nonmerger_objID_540034.fits,41.996798591613775,6.480497425693135,6.833333333333333,0
nonmerger_objID_530412.fits,12.927100504636762,3.5954324957381445,4.0,0
nonmerger_objID_545360.fits,46.0256972885132,6.784225017675037,7.666666666666667,0
merger_objID_552743.fits,351.11125020980836,18.737963385701864,19.5,1
nonmerger_objID_533488.fits,84.78761545658112,9.208020856160255,9.333333333333334,0
nonmerger_objID_526484.fits,63.75578625679017,7.9847233716584665,9.0,0
merger_objID_556819.fits,10.499657103419304,3.2403192321389773,3.3333333333333335,1
merger_objID_512052.fits,36.2208339560032,6.018376392303095,6.0,1
nonmerger_objID_561249.fits,17.729142420291904,4.210600970967492,4.25,0
nonmerger_objID_531097.fits,106.91783106327057,10.340108780821836,10.6,0
merger_objID_527561.fits,19.556879050731663,4.422319233350929,4.75,1
nonmerger_objID_549199.fits,8.622271900177005,2.936374249969906,4.0,0
