Item_Index,Merger_Value
367.0,0.16422604024410248
368.0,0.3194546401500702
369.0,0.1226508840918541
370.0,0.1226508840918541
371.0,0.3211420476436615
372.0,0.1226508840918541
373.0,0.18954579532146454
374.0,0.12418118864297867
375.0,0.1226508840918541
376.0,0.1226508840918541
377.0,0.12340593338012695
378.0,0.33461302518844604
379.0,0.12587115168571472
380.0,0.1226508840918541
381.0,0.17058667540550232
382.0,0.13366053998470306
383.0,0.1226508840918541
384.0,0.24180731177330017
385.0,0.1226508840918541
386.0,0.12870745360851288
387.0,0.16480378806591034
388.0,0.13383449614048004
389.0,0.1226508840918541
390.0,0.1226508840918541
391.0,0.20284754037857056
392.0,0.3721153140068054
393.0,0.13188870251178741
394.0,0.1226508840918541
395.0,0.18761610984802246
396.0,0.1226508840918541
397.0,0.1226508840918541
398.0,0.1226508840918541
399.0,0.16809895634651184
400.0,0.1226508840918541
401.0,0.1226508840918541
402.0,0.1252419799566269
403.0,0.17340883612632751
404.0,0.1226508840918541
405.0,0.15809732675552368
406.0,0.1226508840918541
407.0,0.1226508840918541
408.0,0.1226508840918541
409.0,0.1226508840918541
410.0,0.1993742138147354
411.0,0.3378713130950928
412.0,0.1226508840918541
413.0,0.125557079911232
414.0,0.1226508840918541
415.0,0.1226508840918541
416.0,0.1226508840918541
417.0,0.12274759262800217
418.0,0.1226508840918541
419.0,0.7698089480400085
420.0,0.1899612545967102
421.0,0.1479625552892685
422.0,0.13414806127548218
423.0,0.1226508840918541
424.0,0.05843121558427811
425.0,0.1226508840918541
426.0,0.14266762137413025
427.0,0.15694177150726318
428.0,0.1226508840918541
429.0,0.1226508840918541
430.0,0.1226508840918541
431.0,0.1226508840918541
432.0,0.1226508840918541
433.0,0.17511911690235138
434.0,0.1226508840918541
435.0,0.16825848817825317
436.0,0.20391777157783508
437.0,0.1825442612171173
438.0,0.16988463699817657
439.0,0.1226508840918541
440.0,0.18716731667518616
441.0,0.1226508840918541
442.0,0.1226508840918541
443.0,0.8026958107948303
444.0,0.1419529765844345
445.0,0.1226508840918541
446.0,0.1226508840918541
447.0,0.1226508840918541
448.0,0.1226508840918541
449.0,0.1401703655719757
450.0,0.1226508840918541
451.0,0.2249450385570526
452.0,0.17216430604457855
453.0,0.13162250816822052
454.0,0.1442636400461197
455.0,0.20091238617897034
456.0,0.1226508840918541
457.0,0.14607983827590942
458.0,0.1428513526916504
459.0,0.20265337824821472
460.0,0.1226508840918541
461.0,0.8805884718894958
462.0,0.1226508840918541
463.0,0.1226508840918541
464.0,0.17727278172969818
465.0,0.2407379448413849
466.0,0.15182672441005707
467.0,0.20207183063030243
468.0,0.08844096213579178
469.0,0.1226508840918541
470.0,0.1226508840918541
471.0,0.15379208326339722
472.0,0.3993467688560486
473.0,0.17587578296661377
474.0,0.1226508840918541
475.0,0.18606509268283844
476.0,0.1226508840918541
477.0,0.1226508840918541
478.0,0.1226508840918541
479.0,0.1226508840918541
480.0,0.12647868692874908
481.0,0.1321898102760315
482.0,0.12848927080631256
483.0,0.1226508840918541
484.0,0.19794027507305145
485.0,0.20000606775283813
486.0,0.9229526519775391
487.0,0.12560361623764038
488.0,0.21821630001068115
489.0,0.18303760886192322
490.0,0.16355131566524506
491.0,0.1359720081090927
492.0,0.1226508840918541
493.0,0.1226508840918541
494.0,0.6116093993186951
495.0,0.21872669458389282
496.0,0.1768353134393692
497.0,0.1226508840918541
498.0,0.6940523386001587
499.0,0.1226508840918541
500.0,0.15809732675552368
501.0,0.2270459085702896
502.0,0.1827276647090912
503.0,0.1226508840918541
504.0,0.13013680279254913
505.0,0.13523121178150177
506.0,0.1226508840918541
507.0,0.17872251570224762
508.0,0.1226508840918541
509.0,0.14148879051208496
510.0,0.1226508840918541
511.0,0.6085706353187561
512.0,0.21719011664390564
513.0,0.13399121165275574
514.0,0.1226508840918541
515.0,0.923060417175293
516.0,0.1226508840918541
517.0,0.1226508840918541
518.0,0.1226508840918541
519.0,0.18853311240673065
520.0,0.1226508840918541
521.0,0.1226508840918541
522.0,0.1226508840918541
523.0,0.1226508840918541
524.0,0.1226508840918541
525.0,0.26634466648101807
526.0,0.1226508840918541
527.0,0.14416149258613586
528.0,0.1226508840918541
529.0,0.23150265216827393
530.0,0.14476589858531952
531.0,0.1226508840918541
532.0,0.1226508840918541
533.0,0.5661394596099854
534.0,0.21865497529506683
535.0,0.22852472960948944
536.0,0.17778725922107697
537.0,0.1226508840918541
538.0,0.12739995121955872
539.0,0.1226508840918541
540.0,0.48669302463531494
541.0,0.6658545136451721
542.0,0.1226508840918541
543.0,0.16889406740665436
544.0,0.17118225991725922
545.0,0.1614443063735962
546.0,0.1226508840918541
547.0,0.9210434556007385
548.0,0.1226508840918541
549.0,0.2167523205280304
550.0,0.39219579100608826
551.0,0.1226508840918541
552.0,0.22255605459213257
553.0,0.1226508840918541
554.0,0.1226508840918541
555.0,0.1226508840918541
556.0,0.13961036503314972
557.0,0.1226508840918541
558.0,0.16906273365020752
559.0,0.1684730350971222
560.0,0.8621025681495667
561.0,0.1226508840918541
562.0,0.17280714213848114
563.0,0.25020095705986023
564.0,0.1226508840918541
565.0,0.17600639164447784
566.0,0.1226508840918541
567.0,0.23975449800491333
568.0,0.12446316331624985
569.0,0.1226508840918541
570.0,0.5782002806663513
571.0,0.1833072006702423
572.0,0.5085487961769104
573.0,0.164886474609375
574.0,0.1226508840918541
575.0,0.23915503919124603
576.0,0.1226508840918541
577.0,0.1226508840918541
578.0,0.1226508840918541
579.0,0.20794381201267242
580.0,0.19342651963233948
581.0,0.12675993144512177
582.0,0.2536385953426361
583.0,0.298994243144989
584.0,0.2351847141981125
585.0,0.13583095371723175
586.0,0.1226508840918541
587.0,0.1226508840918541
588.0,0.1226508840918541
589.0,0.21627262234687805
590.0,0.6812290549278259
591.0,0.196197509765625
592.0,0.1226508840918541
593.0,0.1226508840918541
594.0,0.1226508840918541
595.0,0.544059693813324
596.0,0.16754965484142303
597.0,0.1226508840918541
598.0,0.22488002479076385
599.0,0.1226508840918541
600.0,0.4668925404548645
601.0,0.1226508840918541
602.0,0.16944268345832825
603.0,0.4871489107608795
604.0,0.1226508840918541
605.0,0.1226508840918541
606.0,0.1226508840918541
607.0,0.5436488389968872
608.0,0.1386394053697586
609.0,0.1226508840918541
610.0,0.17744803428649902
611.0,0.12610451877117157
612.0,0.1232866644859314
613.0,0.1226508840918541
614.0,0.15476910769939423
615.0,0.14643603563308716
616.0,0.1226508840918541
617.0,0.079689621925354
618.0,0.1226508840918541
619.0,0.1226508840918541
620.0,0.1226508840918541
621.0,0.1226508840918541
622.0,0.1226508840918541
623.0,0.1226508840918541
624.0,0.19994999468326569
625.0,0.1226508840918541
626.0,0.14408741891384125
627.0,0.21923905611038208
628.0,0.1226508840918541
629.0,0.18232032656669617
630.0,0.3811122179031372
631.0,0.16323931515216827
632.0,0.10682392120361328
633.0,0.24972160160541534
634.0,0.1226508840918541
635.0,0.24155911803245544
636.0,0.1232137382030487
637.0,0.1226508840918541
638.0,0.1226508840918541
639.0,0.1226508840918541
640.0,0.23848611116409302
641.0,0.17539912462234497
642.0,0.1226508840918541
643.0,0.20163604617118835
644.0,0.1226508840918541
645.0,0.150037482380867
646.0,0.1226508840918541
647.0,0.1226508840918541
648.0,0.1226508840918541
649.0,0.15195076167583466
650.0,0.1226508840918541
651.0,0.18303120136260986
652.0,0.14811401069164276
653.0,0.22980055212974548
654.0,0.2088353931903839
655.0,0.1226508840918541
656.0,0.1226508840918541
657.0,0.21848151087760925
658.0,0.1226508840918541
659.0,0.18670254945755005
660.0,0.19641928374767303
661.0,0.21044054627418518
662.0,0.1226508840918541
663.0,0.17263901233673096
664.0,0.1926555186510086
665.0,0.23995456099510193
666.0,0.1226508840918541
667.0,0.20616909861564636
668.0,0.14005281031131744
669.0,0.1594608873128891
670.0,0.1226508840918541
671.0,0.19693633913993835
672.0,0.14883631467819214
673.0,0.1377350240945816
674.0,0.1226508840918541
675.0,0.1226508840918541
676.0,0.1226508840918541
677.0,0.1226508840918541
678.0,0.12314207851886749
679.0,0.17712317407131195
680.0,0.1226508840918541
681.0,0.12839628756046295
682.0,0.24679304659366608
683.0,0.1226508840918541
684.0,0.49079692363739014
685.0,0.15130549669265747
686.0,0.18789085745811462
687.0,0.1226508840918541
688.0,0.12357035279273987
689.0,0.22144389152526855
690.0,0.1226508840918541
691.0,0.1226508840918541
692.0,0.1226508840918541
693.0,0.12704156339168549
694.0,0.1226508840918541
695.0,0.17509378492832184
696.0,0.12459154427051544
697.0,0.18775343894958496
698.0,0.1226508840918541
699.0,0.1918269693851471
700.0,0.12340636551380157
701.0,0.12295129895210266
702.0,0.22379547357559204
703.0,0.1226508840918541
704.0,0.12986022233963013
705.0,0.1226508840918541
706.0,0.22091904282569885
707.0,0.1332872211933136
708.0,0.22126884758472443
709.0,0.1226508840918541
710.0,0.19349755346775055
711.0,0.1226508840918541
712.0,0.2216055989265442
713.0,0.2000460922718048
714.0,0.1226508840918541
715.0,0.1226508840918541
716.0,0.16201268136501312
717.0,0.1226508840918541
718.0,0.1653832495212555
719.0,0.1226508840918541
720.0,0.1226508840918541
721.0,0.1226508840918541
722.0,0.6406474709510803
723.0,0.27555790543556213
724.0,0.27665212750434875
725.0,0.16132086515426636
726.0,0.1226508840918541
727.0,0.6933390498161316
728.0,0.1226508840918541
729.0,0.9027737379074097
730.0,0.126378133893013
731.0,0.1226508840918541
732.0,0.1226508840918541
733.0,0.1226508840918541
734.0,0.15938040614128113
735.0,0.1441429704427719
736.0,0.839396059513092
737.0,0.22016558051109314
738.0,0.12515084445476532
739.0,0.18766187131404877
740.0,0.22738191485404968
741.0,0.1226508840918541
742.0,0.1226508840918541
743.0,0.1226508840918541
744.0,0.23750704526901245
745.0,0.12451282143592834
746.0,0.15761834383010864
747.0,0.1226508840918541
748.0,0.1226508840918541
749.0,0.15293201804161072
750.0,0.1226508840918541
751.0,0.1226508840918541
752.0,0.1226508840918541
753.0,0.1226508840918541
754.0,0.19167666137218475
755.0,0.1226508840918541
756.0,0.1241743341088295
757.0,0.1226508840918541
758.0,0.1226508840918541
759.0,0.818818986415863
760.0,0.13254325091838837
761.0,0.1226508840918541
762.0,0.16935820877552032
763.0,0.1226508840918541
764.0,0.1226508840918541
765.0,0.24213773012161255
766.0,0.2290544956922531
767.0,0.1226508840918541
768.0,0.13346944749355316
769.0,0.15386785566806793
770.0,0.15990407764911652
771.0,0.18752460181713104
772.0,0.1373833566904068
773.0,0.1478099375963211
774.0,0.1226508840918541
775.0,0.2492251694202423
776.0,0.15324342250823975
777.0,0.1292218267917633
778.0,0.1226508840918541
779.0,0.1226508840918541
780.0,0.1226508840918541
781.0,0.1253400444984436
782.0,0.140387624502182
783.0,0.23783138394355774
784.0,0.1226508840918541
785.0,0.15382876992225647
786.0,0.24114735424518585
787.0,0.1226508840918541
788.0,0.22213082015514374
789.0,0.1226508840918541
790.0,0.12757530808448792
791.0,0.19153714179992676
792.0,0.1226508840918541
793.0,0.1226508840918541
794.0,0.1226508840918541
795.0,0.1226508840918541
796.0,0.13263820111751556
797.0,0.1226508840918541
798.0,0.1226508840918541
799.0,0.1226508840918541
800.0,0.1286485344171524
801.0,0.1226508840918541
802.0,0.15371155738830566
803.0,0.1393941193819046
804.0,0.15297091007232666
805.0,0.10300922393798828
806.0,0.189084991812706
807.0,0.1292048990726471
808.0,0.1226508840918541
809.0,0.1260768324136734
810.0,0.19005368649959564
811.0,0.14566835761070251
812.0,0.1272498220205307
813.0,0.1226508840918541
814.0,0.1226508840918541
815.0,0.1226508840918541
816.0,0.17379654943943024
817.0,0.3444340229034424
818.0,0.23302061855793
819.0,0.13005182147026062
820.0,0.24236416816711426
821.0,0.19158363342285156
822.0,0.2222346067428589
823.0,0.1226508840918541
824.0,0.1226508840918541
825.0,0.13733583688735962
826.0,0.1226508840918541
827.0,0.6868396997451782
828.0,0.127934992313385
829.0,0.18456915020942688
830.0,0.1226508840918541
831.0,0.20139487087726593
832.0,0.1226508840918541
833.0,0.15833726525306702
834.0,0.2293379306793213
835.0,0.15363465249538422
836.0,0.3560616075992584
837.0,0.234723299741745
838.0,0.7445294857025146
839.0,0.18461433053016663
840.0,0.1226508840918541
841.0,0.1226508840918541
842.0,0.15741907060146332
843.0,0.15032488107681274
844.0,0.20656976103782654
845.0,0.12334789335727692
846.0,0.2397635132074356
847.0,0.14488540589809418
848.0,0.12796956300735474
849.0,0.2397216409444809
850.0,0.1226508840918541
851.0,0.1226508840918541
852.0,0.1226508840918541
853.0,0.12557603418827057
854.0,0.2325727790594101
855.0,0.21554777026176453
856.0,0.1226508840918541
857.0,0.22265009582042694
858.0,0.15579310059547424
859.0,0.1226508840918541
860.0,0.21923905611038208
861.0,0.2610180675983429
862.0,0.1703319251537323
863.0,0.1226508840918541
864.0,0.186019629240036
865.0,0.18121583759784698
866.0,0.1226508840918541
867.0,0.1226508840918541
868.0,0.14755424857139587
869.0,0.17011988162994385
870.0,0.1226508840918541
871.0,0.1226508840918541
872.0,0.1226508840918541
873.0,0.9210434556007385
874.0,0.16197000443935394
875.0,0.1226508840918541
876.0,0.1226508840918541
877.0,0.1226508840918541
878.0,0.13155388832092285
879.0,0.1226508840918541
880.0,0.2964188754558563
881.0,0.1226508840918541
882.0,0.12567952275276184
883.0,0.1226508840918541
884.0,0.1659642904996872
885.0,0.13406091928482056
886.0,0.12369793653488159
887.0,0.1226508840918541
888.0,0.22463111579418182
889.0,0.1457747370004654
890.0,0.1226508840918541
891.0,0.13634280860424042
892.0,0.1226508840918541
893.0,0.21872550249099731
894.0,0.1226508840918541
895.0,0.5023741126060486
896.0,0.14366212487220764
897.0,0.1226508840918541
898.0,0.14294330775737762
899.0,0.24186082184314728
900.0,0.15654489398002625
901.0,0.1226508840918541
902.0,0.2088353931903839
903.0,0.1226508840918541
904.0,0.1741417497396469
905.0,0.18009290099143982
906.0,0.1226508840918541
907.0,0.1226508840918541
908.0,0.21744276583194733
909.0,0.1226508840918541
910.0,0.7583550214767456
911.0,0.22284789383411407
912.0,0.08569633960723877
913.0,0.20754845440387726
914.0,0.21841782331466675
915.0,0.1731078177690506
916.0,0.14486677944660187
917.0,0.1228007972240448
918.0,0.1509203165769577
919.0,0.12901079654693604
920.0,0.18348725140094757
921.0,0.14525777101516724
922.0,0.6129090785980225
923.0,0.2205696552991867
924.0,0.1226508840918541
925.0,0.1226508840918541
926.0,0.7435406446456909
927.0,0.1226508840918541
928.0,0.1226508840918541
929.0,0.1226508840918541
930.0,0.1226508840918541
931.0,0.12430160492658615
932.0,0.1226508840918541
933.0,0.0842747762799263
934.0,0.1226508840918541
935.0,0.154337540268898
936.0,0.1226508840918541
937.0,0.1226508840918541
938.0,0.1226508840918541
939.0,0.1226508840918541
940.0,0.22630901634693146
941.0,0.13533829152584076
942.0,0.1226508840918541
943.0,0.8828051686286926
944.0,0.126113161444664
945.0,0.1226508840918541
946.0,0.12545368075370789
947.0,0.12328284978866577
948.0,0.13168257474899292
949.0,0.1226508840918541
950.0,0.14971229434013367
951.0,0.15355539321899414
952.0,0.1226508840918541
953.0,0.1226508840918541
954.0,0.833584725856781
955.0,0.16209417581558228
956.0,0.1226508840918541
957.0,0.16321231424808502
958.0,0.17105449736118317
959.0,0.1226508840918541
960.0,0.1226508840918541
961.0,0.21343620121479034
962.0,0.22473572194576263
963.0,0.1226508840918541
964.0,0.1226508840918541
965.0,0.1226508840918541
966.0,0.1226508840918541
967.0,0.1226508840918541
968.0,0.15885813534259796
969.0,0.16250242292881012
970.0,0.1226508840918541
971.0,0.1226508840918541
972.0,0.1439208686351776
973.0,0.1226508840918541
974.0,0.13186943531036377
975.0,0.13634280860424042
976.0,0.22150886058807373
977.0,0.1226508840918541
978.0,0.1226508840918541
979.0,0.4322124719619751
980.0,0.1226508840918541
981.0,0.1226508840918541
982.0,0.1226508840918541
983.0,0.235579714179039
984.0,0.12402334809303284
985.0,0.23975449800491333
986.0,0.1226508840918541
987.0,0.1226508840918541
988.0,0.2173943966627121
989.0,0.1226508840918541
990.0,0.19627714157104492
991.0,0.1226508840918541
992.0,0.2379748523235321
993.0,0.1226508840918541
994.0,0.1226508840918541
995.0,0.1226508840918541
996.0,0.1226508840918541
997.0,0.24045521020889282
998.0,0.13188008964061737
999.0,0.17718520760536194
1000.0,0.13463707268238068
1001.0,0.3543897271156311
1002.0,0.20343075692653656
1003.0,0.1226508840918541
1004.0,0.1226508840918541
1005.0,0.1226508840918541
1006.0,0.6414873600006104
1007.0,0.2270929366350174
1008.0,0.15086258947849274
1009.0,0.1226508840918541
1010.0,0.15966221690177917
1011.0,0.14351440966129303
1012.0,0.16550759971141815
1013.0,0.1503632515668869
1014.0,0.1226508840918541
1015.0,0.18611055612564087
1016.0,0.2017814815044403
1017.0,0.1873874068260193
1018.0,0.4316883683204651
1019.0,0.3453212380409241
1020.0,0.1226508840918541
1021.0,0.1226508840918541
1022.0,0.3895404636859894
1023.0,0.1226508840918541
1024.0,0.14251716434955597
1025.0,0.8705186247825623
1026.0,0.1226508840918541
1027.0,0.1226508840918541
1028.0,0.7063127756118774
1029.0,0.15881803631782532
1030.0,0.2245265394449234
1031.0,0.1226508840918541
1032.0,0.15942063927650452
1033.0,0.16893623769283295
1034.0,0.1481708586215973
1035.0,0.16136150062084198
1036.0,0.2164076566696167
1037.0,0.1226508840918541
1038.0,0.1226508840918541
1039.0,0.1226508840918541
1040.0,0.1226508840918541
1041.0,0.12407451122999191
1042.0,0.1226508840918541
1043.0,0.1226508840918541
1044.0,0.3545985221862793
1045.0,0.12441528588533401
1046.0,0.1226508840918541
1047.0,0.2757401168346405
1048.0,0.1226508840918541
1049.0,0.1226508840918541
1050.0,0.1226508840918541
1051.0,0.13827772438526154
1052.0,0.1274416744709015
1053.0,0.44967836141586304
1054.0,0.050300292670726776
1055.0,0.21995943784713745
1056.0,0.15209756791591644
1057.0,0.13304463028907776
1058.0,0.1226508840918541
1059.0,0.1226508840918541
1060.0,0.20675940811634064
1061.0,0.1226508840918541
1062.0,0.12949232757091522
1063.0,0.1226508840918541
1064.0,0.1226508840918541
1065.0,0.14834150671958923
1066.0,0.5322675108909607
1067.0,0.1226508840918541
1068.0,0.26689550280570984
1069.0,0.920390248298645
1070.0,0.14427265524864197
